Date-Time,Open,High,Low,Close,Volume
2006-01-02T06:00:00Z,97.29,97.29,97.29,97.29,16.0
2006-01-02T06:45:00Z,97.285,97.295,97.285,97.295,54.0
2006-01-02T07:00:00Z,97.295,97.295,97.29,97.295,679.0
2006-01-02T07:15:00Z,97.295,97.3,97.295,97.3,13.0
2006-01-02T07:30:00Z,97.3,97.3,97.29,97.295,1497.0
2006-01-02T07:45:00Z,97.29,97.29,97.29,97.29,1789.0
2006-01-02T08:00:00Z,97.29,97.295,97.29,97.29,3315.0
2006-01-02T08:15:00Z,97.295,97.3,97.29,97.295,8559.0
2006-01-02T08:30:00Z,97.295,97.295,97.295,97.295,133.0
2006-01-02T08:45:00Z,97.29,97.29,97.29,97.29,204.0
2006-01-02T09:00:00Z,97.295,97.295,97.29,97.29,4249.0
2006-01-02T09:15:00Z,97.295,97.295,97.295,97.295,24.0
2006-01-02T09:30:00Z,97.295,97.295,97.29,97.29,333.0
2006-01-02T09:45:00Z,97.295,97.295,97.29,97.29,2621.0
2006-01-02T10:00:00Z,97.295,97.295,97.29,97.29,2545.0
2006-01-02T10:15:00Z,97.29,97.295,97.29,97.295,25895.0
2006-01-02T10:30:00Z,97.295,97.295,97.29,97.295,3542.0
2006-01-02T10:45:00Z,97.295,97.295,97.29,97.29,306.0
2006-01-02T11:00:00Z,97.295,97.295,97.29,97.29,112.0
2006-01-02T11:15:00Z,97.29,97.29,97.29,97.29,540.0
2006-01-02T11:30:00Z,97.295,97.295,97.29,97.295,3351.0
2006-01-02T11:45:00Z,97.295,97.295,97.29,97.295,961.0
2006-01-02T12:00:00Z,97.295,97.295,97.295,97.295,1731.0
2006-01-02T12:15:00Z,97.295,97.295,97.295,97.295,244.0
2006-01-02T12:30:00Z,97.295,97.295,97.295,97.295,436.0
2006-01-02T12:45:00Z,97.295,97.295,97.295,97.295,34.0
2006-01-02T13:00:00Z,97.295,97.295,97.295,97.295,50.0
2006-01-02T13:30:00Z,97.295,97.3,97.295,97.3,516.0
2006-01-02T13:45:00Z,97.295,97.3,97.295,97.295,979.0
2006-01-02T14:00:00Z,97.3,97.3,97.3,97.3,914.0
2006-01-02T14:15:00Z,97.3,97.3,97.295,97.295,74.0
2006-01-02T14:30:00Z,97.295,97.3,97.295,97.295,89.0
2006-01-02T14:45:00Z,97.295,97.3,97.295,97.295,222.0
2006-01-02T15:00:00Z,97.3,97.3,97.3,97.3,3.0
2006-01-02T15:45:00Z,97.3,97.3,97.295,97.295,286.0
2006-01-02T16:00:00Z,97.295,97.3,97.295,97.295,169.0
2006-01-02T16:15:00Z,97.295,97.3,97.295,97.3,440.0
2006-01-02T16:30:00Z,97.3,97.3,97.295,97.295,178.0
2006-01-02T16:45:00Z,97.295,97.295,97.295,97.295,34.0
2006-01-02T17:00:00Z,97.295,97.295,97.295,97.295,30.0
2006-01-02T17:15:00Z,97.3,97.3,97.295,97.295,400.0
2006-01-02T17:30:00Z,97.295,97.3,97.295,97.3,714.0
2006-01-02T17:45:00Z,97.3,97.3,97.295,97.295,21.0
2006-01-03T06:00:00Z,97.29,97.295,97.29,97.295,385.0
2006-01-03T06:15:00Z,97.295,97.295,97.295,97.295,620.0
2006-01-03T06:30:00Z,97.295,97.295,97.295,97.295,2020.0
2006-01-03T06:45:00Z,97.295,97.295,97.29,97.29,825.0
2006-01-03T07:00:00Z,97.29,97.3,97.29,97.295,3843.0
2006-01-03T07:15:00Z,97.295,97.295,97.29,97.295,2206.0
2006-01-03T07:30:00Z,97.295,97.295,97.295,97.295,3411.0
2006-01-03T07:45:00Z,97.295,97.295,97.29,97.295,4842.0
2006-01-03T08:00:00Z,97.295,97.3,97.295,97.295,10101.0
2006-01-03T08:15:00Z,97.295,97.3,97.29,97.295,2321.0
2006-01-03T08:30:00Z,97.295,97.3,97.295,97.3,660.0
2006-01-03T08:45:00Z,97.3,97.3,97.295,97.295,2552.0
2006-01-03T09:00:00Z,97.295,97.3,97.295,97.295,9261.0
2006-01-03T09:15:00Z,97.295,97.3,97.295,97.295,5609.0
2006-01-03T09:30:00Z,97.295,97.3,97.295,97.295,3443.0
2006-01-03T09:45:00Z,97.295,97.3,97.295,97.295,4394.0
2006-01-03T10:00:00Z,97.295,97.3,97.29,97.295,14499.0
2006-01-03T10:15:00Z,97.295,97.295,97.29,97.295,4328.0
2006-01-03T10:30:00Z,97.295,97.295,97.295,97.295,8796.0
2006-01-03T10:45:00Z,97.295,97.295,97.29,97.295,2015.0
2006-01-03T11:00:00Z,97.295,97.295,97.29,97.295,2926.0
2006-01-03T11:15:00Z,97.295,97.295,97.29,97.295,506.0
2006-01-03T11:30:00Z,97.295,97.295,97.29,97.29,968.0
2006-01-03T11:45:00Z,97.29,97.295,97.29,97.295,1513.0
2006-01-03T12:00:00Z,97.295,97.295,97.29,97.29,22486.0
2006-01-03T12:15:00Z,97.29,97.29,97.285,97.29,8452.0
2006-01-03T12:30:00Z,97.29,97.295,97.29,97.29,2364.0
2006-01-03T12:45:00Z,97.29,97.29,97.285,97.285,1413.0
2006-01-03T13:00:00Z,97.285,97.29,97.285,97.29,3701.0
2006-01-03T13:15:00Z,97.29,97.29,97.285,97.29,443.0
2006-01-03T13:30:00Z,97.29,97.29,97.29,97.29,2386.0
2006-01-03T13:45:00Z,97.29,97.295,97.29,97.29,3523.0
2006-01-03T14:00:00Z,97.29,97.29,97.29,97.29,1937.0
2006-01-03T14:15:00Z,97.29,97.295,97.285,97.29,1861.0
2006-01-03T14:30:00Z,97.29,97.295,97.29,97.29,444.0
2006-01-03T14:45:00Z,97.295,97.295,97.29,97.29,658.0
2006-01-03T15:00:00Z,97.295,97.3,97.29,97.3,17762.0
2006-01-03T15:15:00Z,97.295,97.3,97.295,97.3,3983.0
2006-01-03T15:30:00Z,97.295,97.3,97.295,97.3,1453.0
2006-01-03T15:45:00Z,97.295,97.3,97.295,97.295,8035.0
2006-01-03T16:00:00Z,97.3,97.3,97.295,97.295,8016.0
2006-01-03T16:15:00Z,97.295,97.295,97.295,97.295,1393.0
2006-01-03T16:30:00Z,97.295,97.295,97.295,97.295,1085.0
2006-01-03T16:45:00Z,97.3,97.3,97.295,97.295,3331.0
2006-01-03T17:00:00Z,97.295,97.3,97.295,97.295,4057.0
2006-01-03T17:15:00Z,97.295,97.3,97.295,97.3,58.0
2006-01-03T17:30:00Z,97.3,97.3,97.3,97.3,1075.0
2006-01-03T17:45:00Z,97.3,97.3,97.295,97.3,860.0
2006-01-03T18:00:00Z,97.3,97.3,97.295,97.295,1010.0
2006-01-03T18:15:00Z,97.295,97.3,97.295,97.3,206.0
2006-01-03T18:30:00Z,97.3,97.3,97.29,97.29,3279.0
2006-01-03T18:45:00Z,97.29,97.295,97.29,97.295,1577.0
2006-01-03T19:00:00Z,97.295,97.3,97.295,97.295,3151.0
2006-01-03T19:15:00Z,97.295,97.3,97.295,97.295,322.0
2006-01-03T19:30:00Z,97.295,97.295,97.295,97.295,1021.0
2006-01-03T20:15:00Z,97.3,97.3,97.3,97.3,7827.0
2006-01-04T06:00:00Z,97.3,97.3,97.3,97.3,165.0
2006-01-04T06:15:00Z,97.3,97.3,97.3,97.3,347.0
2006-01-04T06:30:00Z,97.3,97.3,97.3,97.3,2537.0
2006-01-04T06:45:00Z,97.3,97.3,97.3,97.3,1363.0
2006-01-04T07:00:00Z,97.3,97.3,97.295,97.3,1492.0
2006-01-04T07:15:00Z,97.3,97.3,97.295,97.3,3464.0
2006-01-04T07:30:00Z,97.3,97.31,97.3,97.31,12970.0
2006-01-04T07:45:00Z,97.305,97.31,97.3,97.3,6364.0
2006-01-04T08:00:00Z,97.305,97.305,97.3,97.305,14190.0
2006-01-04T08:15:00Z,97.305,97.305,97.3,97.305,5429.0
2006-01-04T08:30:00Z,97.305,97.305,97.3,97.3,2142.0
2006-01-04T08:45:00Z,97.305,97.305,97.305,97.305,2275.0
2006-01-04T09:00:00Z,97.305,97.305,97.3,97.305,13749.0
2006-01-04T09:15:00Z,97.305,97.39,97.3,97.305,27808.0
2006-01-04T09:30:00Z,97.305,97.32,97.305,97.315,25392.0
2006-01-04T09:45:00Z,97.315,97.315,97.305,97.31,21562.0
2006-01-04T10:00:00Z,97.31,97.315,97.31,97.31,2880.0
2006-01-04T10:15:00Z,97.31,97.32,97.31,97.315,23438.0
2006-01-04T10:30:00Z,97.315,97.32,97.31,97.315,7788.0
2006-01-04T10:45:00Z,97.315,97.32,97.315,97.315,4456.0
2006-01-04T11:00:00Z,97.315,97.32,97.31,97.31,771.0
2006-01-04T11:15:00Z,97.31,97.315,97.31,97.315,5494.0
2006-01-04T11:30:00Z,97.315,97.325,97.315,97.32,13572.0
2006-01-04T11:45:00Z,97.32,97.325,97.32,97.32,3840.0
2006-01-04T12:00:00Z,97.32,97.325,97.32,97.32,202.0
2006-01-04T12:15:00Z,97.325,97.325,97.32,97.325,5140.0
2006-01-04T12:30:00Z,97.32,97.325,97.32,97.32,11101.0
2006-01-04T12:45:00Z,97.32,97.325,97.32,97.32,3868.0
2006-01-04T13:00:00Z,97.32,97.34,97.32,97.34,31564.0
2006-01-04T13:15:00Z,97.335,97.335,97.325,97.33,20946.0
2006-01-04T13:30:00Z,97.325,97.33,97.32,97.32,15133.0
2006-01-04T13:45:00Z,97.32,97.325,97.32,97.32,7845.0
2006-01-04T14:00:00Z,97.32,97.325,97.32,97.325,988.0
2006-01-04T14:15:00Z,97.32,97.325,97.315,97.32,8086.0
2006-01-04T14:30:00Z,97.32,97.335,97.32,97.325,19757.0
2006-01-04T14:45:00Z,97.325,97.33,97.32,97.325,5508.0
2006-01-04T15:00:00Z,97.325,97.34,97.32,97.34,40896.0
2006-01-04T15:15:00Z,97.34,97.345,97.33,97.34,30762.0
2006-01-04T15:30:00Z,97.34,97.345,97.335,97.34,12143.0
2006-01-04T15:45:00Z,97.34,97.345,97.335,97.34,14186.0
2006-01-04T16:00:00Z,97.34,97.345,97.335,97.34,3873.0
2006-01-04T16:15:00Z,97.335,97.34,97.335,97.34,11574.0
2006-01-04T16:30:00Z,97.34,97.34,97.335,97.335,5481.0
2006-01-04T16:45:00Z,97.335,97.34,97.335,97.335,3308.0
2006-01-04T17:00:00Z,97.34,97.34,97.335,97.34,3374.0
2006-01-04T17:15:00Z,97.34,97.34,97.335,97.335,1038.0
2006-01-04T17:30:00Z,97.335,97.34,97.335,97.34,2401.0
2006-01-04T17:45:00Z,97.34,97.34,97.335,97.34,7140.0
2006-01-04T18:00:00Z,97.34,97.34,97.34,97.34,562.0
2006-01-04T18:15:00Z,97.34,97.34,97.335,97.335,338.0
2006-01-04T18:30:00Z,97.34,97.34,97.34,97.34,768.0
2006-01-04T18:45:00Z,97.34,97.34,97.335,97.335,507.0
2006-01-04T19:00:00Z,97.34,97.34,97.34,97.34,5.0
2006-01-04T19:15:00Z,97.34,97.34,97.34,97.34,18.0
2006-01-04T19:30:00Z,97.34,97.34,97.34,97.34,9.0
2006-01-04T19:45:00Z,97.34,97.34,97.34,97.34,16.0
2006-01-04T20:30:00Z,97.34,97.34,97.34,97.34,379.0
2006-01-04T20:45:00Z,97.335,97.34,97.335,97.34,400.0
2006-01-05T06:00:00Z,97.335,97.34,97.335,97.34,380.0
2006-01-05T06:30:00Z,97.34,97.34,97.34,97.34,514.0
2006-01-05T06:45:00Z,97.34,97.35,97.34,97.345,2803.0
2006-01-05T07:00:00Z,97.345,97.355,97.34,97.345,10673.0
2006-01-05T07:15:00Z,97.345,97.35,97.34,97.35,15962.0
2006-01-05T07:30:00Z,97.35,97.35,97.34,97.345,7710.0
2006-01-05T07:45:00Z,97.345,97.35,97.34,97.34,18080.0
2006-01-05T08:00:00Z,97.34,97.34,97.335,97.34,8784.0
2006-01-05T08:15:00Z,97.34,97.34,97.34,97.34,10021.0
2006-01-05T08:30:00Z,97.34,97.345,97.335,97.34,1956.0
2006-01-05T08:45:00Z,97.34,97.345,97.32,97.325,28770.0
2006-01-05T09:00:00Z,97.325,97.325,97.315,97.32,19021.0
2006-01-05T09:15:00Z,97.32,97.325,97.32,97.32,2966.0
2006-01-05T09:30:00Z,97.32,97.32,97.315,97.315,8523.0
2006-01-05T09:45:00Z,97.315,97.32,97.315,97.32,2893.0
2006-01-05T10:00:00Z,97.32,97.32,97.315,97.315,13627.0
2006-01-05T10:15:00Z,97.315,97.325,97.315,97.325,20310.0
2006-01-05T10:30:00Z,97.325,97.33,97.32,97.325,11354.0
2006-01-05T10:45:00Z,97.325,97.33,97.325,97.33,1949.0
2006-01-05T11:00:00Z,97.33,97.33,97.325,97.325,4127.0
2006-01-05T11:15:00Z,97.325,97.33,97.325,97.325,744.0
2006-01-05T11:30:00Z,97.33,97.33,97.325,97.325,3753.0
2006-01-05T11:45:00Z,97.325,97.33,97.325,97.325,2317.0
2006-01-05T12:00:00Z,97.33,97.33,97.325,97.325,2233.0
2006-01-05T12:15:00Z,97.325,97.33,97.325,97.325,2052.0
2006-01-05T12:30:00Z,97.33,97.33,97.325,97.33,2214.0
2006-01-05T12:45:00Z,97.33,97.33,97.33,97.33,1870.0
2006-01-05T13:00:00Z,97.33,97.33,97.33,97.33,1637.0
2006-01-05T13:15:00Z,97.33,97.33,97.325,97.33,7360.0
2006-01-05T13:30:00Z,97.33,97.33,97.325,97.33,676.0
2006-01-05T13:45:00Z,97.33,97.335,97.33,97.33,12274.0
2006-01-05T14:00:00Z,97.33,97.335,97.33,97.33,5508.0
2006-01-05T14:15:00Z,97.33,97.33,97.33,97.33,2774.0
2006-01-05T14:30:00Z,97.33,97.34,97.33,97.335,8285.0
2006-01-05T14:45:00Z,97.335,97.34,97.335,97.34,5032.0
2006-01-05T15:00:00Z,97.335,97.345,97.33,97.34,14980.0
2006-01-05T15:15:00Z,97.34,97.345,97.335,97.34,4650.0
2006-01-05T15:30:00Z,97.34,97.34,97.335,97.34,1103.0
2006-01-05T15:45:00Z,97.34,97.345,97.34,97.345,7450.0
2006-01-05T16:00:00Z,97.345,97.345,97.34,97.34,12663.0
2006-01-05T16:15:00Z,97.345,97.345,97.34,97.345,899.0
2006-01-05T16:30:00Z,97.345,97.345,97.34,97.34,3935.0
2006-01-05T16:45:00Z,97.345,97.345,97.34,97.34,806.0
2006-01-05T17:00:00Z,97.34,97.345,97.34,97.345,2344.0
2006-01-05T17:15:00Z,97.345,97.345,97.34,97.345,6906.0
2006-01-05T17:30:00Z,97.345,97.345,97.34,97.34,2099.0
